,artist,title,data_source,url
1565,Lee Chun-Yi (Li Junyi) 李君毅,"Streams and Mountains, from the series ""Sacrifice""",Harvard,https://www.harvardartmuseums.org/collections/object/4586
1566,"Leslie P. Thompson, Willim Townsend Porter",William Townsend Porter (1862-1949),Harvard,https://www.harvardartmuseums.org/collections/object/4656
1567,Walter Sickert,"Le Marché aux Bestiaux, Dieppe",Harvard,https://www.harvardartmuseums.org/collections/object/5211
1568,Frederic Edwin Church,"View of Wimmis, Valley of the Simmental, Switzerland",Harvard,https://www.harvardartmuseums.org/collections/object/5240
1569,Lee Chun-Yi (Li Junyi) 李君毅,"Viewing the Falls from a Mountain Pavilion, from the series ""Sacrifice""",Harvard,https://www.harvardartmuseums.org/collections/object/5368
1607,Suzuki Kiitsu 鈴木其一,Irises and Carp (Fifth Month from Fans of the Twelve Months),Harvard,https://www.harvardartmuseums.org/collections/object/364482
1608,Stephen E. Coit,Dr. William A. Hinton,Harvard,https://www.harvardartmuseums.org/collections/object/364711
1609,Watanabe Seitei 渡辺省亭,Birds and Flowers of the Twelve Months (left),Harvard,https://www.harvardartmuseums.org/collections/object/369286
1610,Thomas Couture,Self Portrait or Portrait of a Man,Harvard,https://www.harvardartmuseums.org/collections/object/370167
1611,Larry Poons,Composition,Harvard,https://www.harvardartmuseums.org/collections/object/370181
1612,Honoré-Victorin Daumier,Two Lawyers,Harvard,https://www.harvardartmuseums.org/collections/object/370183
1613,Théodore Chassériau,Alphonse Pierre Hennet de Goutel (1815-1887),Harvard,https://www.harvardartmuseums.org/collections/object/370191
1614,Jules Olitski,Composition,Harvard,https://www.harvardartmuseums.org/collections/object/370198
1615,Kenneth Noland,Hinge,Harvard,https://www.harvardartmuseums.org/collections/object/370389
1616,Robert Feke,Hannah Speakman Rowe (Mrs. John Rowe) (1725-1805),Harvard,https://www.harvardartmuseums.org/collections/object/370651
1617,John Johnston,Hannah Rowe Linzee (Mrs. Thomas Coffin Amory I) (1775-1845),Harvard,https://www.harvardartmuseums.org/collections/object/370652
1618,Gilbert Stuart,Sarah Inman Linzee (Mrs. Joseph Lewis Cunningham) (1787-1820),Harvard,https://www.harvardartmuseums.org/collections/object/370654
1619,Albert Charles Lebourg,Snow Scene at Bourgival,Harvard,https://www.harvardartmuseums.org/collections/object/371080
1620,Jean Baptiste Joseph Duchesne,"Portrait of Joseph Coolidge, Jr.",Harvard,https://www.harvardartmuseums.org/collections/object/371412
1621,Hong Chun Zhang 張春紅,"60s, from the Long Hair series (right scroll)",Harvard,https://www.harvardartmuseums.org/collections/object/372650
1622,Rashid Johnson,Untitled Broken Crowd,Harvard,https://www.harvardartmuseums.org/collections/object/372970
1623,José Campeche y Jordán,Tobias and the Angel,Harvard,https://www.harvardartmuseums.org/collections/object/375900
1624,Pedro José Díaz,Our Lady of the Light,Harvard,https://www.harvardartmuseums.org/collections/object/375901
1625,Lee Chun-Yi (Li Junyi) 李君毅,"Fantastic Mountains in Western China, from the series ""Sacrifice""",Harvard,https://www.harvardartmuseums.org/collections/object/4640
1626,Kano Naonobu,Landscape with Full Moon,Harvard,https://www.harvardartmuseums.org/collections/object/4927
1627,Kim Yu-sŏng (also known as Sŏ-am),Landscape,Harvard,https://www.harvardartmuseums.org/collections/object/5109
1628,Lee Chun-Yi (Li Junyi) 李君毅,"Dwelling in the Mountains, from the series ""Sacrifice""",Harvard,https://www.harvardartmuseums.org/collections/object/5204
1629,Lee Chun-Yi (Li Junyi) 李君毅,"A Thousand Trees on Rolling Hills, from the series ""Sacrifice""",Harvard,https://www.harvardartmuseums.org/collections/object/5205
1630,Lee Chun-Yi (Li Junyi) 李君毅,"Layered Peaks and Towering Pines Overlook Distant Paddy Fields, from the series ""Sacrifice""",Harvard,https://www.harvardartmuseums.org/collections/object/5499
1631,Yi Ha-ŭng (also known as Taewŏn’gun),Orchids and Rocks,Harvard,https://www.harvardartmuseums.org/collections/object/5855
1632,Edward Lamson Henry,The Invalid,Harvard,https://www.harvardartmuseums.org/collections/object/6009
1633,Kim Ŭng-wŏn (also spelled Gim Eungwon; also known as So-ho and Chŏn-ram),Orchid and Rock,Harvard,https://www.harvardartmuseums.org/collections/object/19278
1634,Mervin Jules,The Art Lover,Harvard,https://www.harvardartmuseums.org/collections/object/20714
1635,Liu Dan 劉丹,Ink Landscape,Harvard,https://www.harvardartmuseums.org/collections/object/20971
1636,An Chung-sik (also known as Sim-chŏn),"Wild Geese, Chrysanthemums, and Reeds",Harvard,https://www.harvardartmuseums.org/collections/object/20976
1637,Watanabe Kazan,One of Six Views of Atsugi,Harvard,https://www.harvardartmuseums.org/collections/object/30616
1638,Watanabe Kazan,One of Six Views of Atsugi,Harvard,https://www.harvardartmuseums.org/collections/object/30696
1639,Hearst Master,Predella with eight heads and crest,Harvard,https://www.harvardartmuseums.org/collections/object/30925
1640,Gilbert Stuart,Elizabeth Coffin Amory (1741-1822),Harvard,https://www.harvardartmuseums.org/collections/object/31128
1641,Sanford Robinson Gifford,"A Ledge on South Mountain, in the Catskills",Harvard,https://www.harvardartmuseums.org/collections/object/31155
1642,Daniel Huntington,William Amory (1804-1888),Harvard,https://www.harvardartmuseums.org/collections/object/31173
1643,Qiu Ying 仇英,Page from an album of Rice and Silk Culture,Harvard,https://www.harvardartmuseums.org/collections/object/47501
1644,Qiu Ying 仇英,Page from an album of Rice and Silk Culture,Harvard,https://www.harvardartmuseums.org/collections/object/47768
1645,Qiu Ying 仇英,Page from an album of Rice and Silk Culture,Harvard,https://www.harvardartmuseums.org/collections/object/48332
1646,Qiu Ying 仇英,Page from an album of Rice and Silk Culture,Harvard,https://www.harvardartmuseums.org/collections/object/48370
1647,Dong Bangda 董邦達,One of Eight Landscape Sketches,Harvard,https://www.harvardartmuseums.org/collections/object/48651
1648,Dong Bangda 董邦達,One of Eight Landscape Sketches,Harvard,https://www.harvardartmuseums.org/collections/object/48665
1649,Dong Bangda 董邦達,One of Eight Landscape Sketches,Harvard,https://www.harvardartmuseums.org/collections/object/48672
1650,Matsudaira Sadanobu,Preliminary Study of Vehicles and Palanquins (Shayo zukō) in Three Volumes,Harvard,https://www.harvardartmuseums.org/collections/object/192106
1651,Kano Tanyū 狩野探幽,Connoisseur's Sketchbook by Kano Tan'yū (Tan'yū shukuzu),Harvard,https://www.harvardartmuseums.org/collections/object/192390
1652,Maruyama Ōkyo 円山応挙,Banana Leaf and Goose : fusuma paintings mounted as a pair of folding screens,Harvard,https://www.harvardartmuseums.org/collections/object/192398
1653,"Unidentified Artist, Herri met de Bles",Christ in the Garden of Gethsemane,Harvard,https://www.harvardartmuseums.org/collections/object/193914
1654,"William Franklin Draper, John Langeloth Loeb",John Langeloth Loeb (1902-1996),Harvard,https://www.harvardartmuseums.org/collections/object/194152
1655,"Cleeve Horne, William P. Wilder",William P. Wilder (1922-2019),Harvard,https://www.harvardartmuseums.org/collections/object/194715
1656,"Charles Lilly, H. Naylor Fitzhugh",H. Naylor Fitzhugh (1909-1992),Harvard,https://www.harvardartmuseums.org/collections/object/195244
1657,Giorgio de Chirico,Greek Women,Harvard,https://www.harvardartmuseums.org/collections/object/195454
1658,Oskar Kokoschka,Biarritz,Harvard,https://www.harvardartmuseums.org/collections/object/195673
1659,Demetrius Foscari,Nativity,Harvard,https://www.harvardartmuseums.org/collections/object/197403
1660,Pan Gongshou 潘公壽,Garden Rock and Flowers (after a painting by Ma Shouzhen),Harvard,https://www.harvardartmuseums.org/collections/object/198020
1661,Kano Yasunobu,Wang Ziyou in Boat on a Snowy Night,Harvard,https://www.harvardartmuseums.org/collections/object/199169
1662,Kano Tanshin,Floating Wine Cup Poetry Game,Harvard,https://www.harvardartmuseums.org/collections/object/199170
1663,Kano Tansetsu,Sage with Attendants and Crane under a Plum Tree,Harvard,https://www.harvardartmuseums.org/collections/object/199172
1664,Bishndas,Portrait of Shah ‘Abbas I,Harvard,https://www.harvardartmuseums.org/collections/object/199186
1665,Kano Tanshin,Seven Sages of the Bamboo Grove,Harvard,https://www.harvardartmuseums.org/collections/object/199227
1666,Kano Tansetsu,Sage and Two Boys in a Boat Enjoying Lotus Flowers,Harvard,https://www.harvardartmuseums.org/collections/object/199228
1667,Kano Dōun,Two Tartar Huntsmen and their Attendants,Harvard,https://www.harvardartmuseums.org/collections/object/199262
1668,Kano Tanshin,Eight Views of Xiao Xiang,Harvard,https://www.harvardartmuseums.org/collections/object/199264
1669,Sakai Hōitsu 酒井抱一,"Moon, Gourds, and Insects",Harvard,https://www.harvardartmuseums.org/collections/object/199471
1670,Kano Tsunenobu,Black and White Monkeys Trying to Catch the Moon,Harvard,https://www.harvardartmuseums.org/collections/object/199472
1671,Kano Tsunenobu,Begonia in Bloom by a Garden Stream,Harvard,https://www.harvardartmuseums.org/collections/object/199501
1672,Kano Tanshin,Wood Crackers and Magnolia,Harvard,https://www.harvardartmuseums.org/collections/object/199504
1673,Kano Dōun,Squirrel on Grape Vine,Harvard,https://www.harvardartmuseums.org/collections/object/199523
1674,Kano Tansetsu,Liu Hai and His Three-Legged Toad by a Waterfall,Harvard,https://www.harvardartmuseums.org/collections/object/199534
1675,Kano Tsunenobu,Three Sages Examining a Painted Scroll,Harvard,https://www.harvardartmuseums.org/collections/object/199540
1676,Kano Tanshin,Three Black Buffalo under a Willow Tree by a Stream,Harvard,https://www.harvardartmuseums.org/collections/object/199565
1677,Kano Dōun,White Camellia and Japanese Canary,Harvard,https://www.harvardartmuseums.org/collections/object/199570
1678,Qian Huian 錢慧安,Seated Man and Tethered Horse,Harvard,https://www.harvardartmuseums.org/collections/object/199636
1679,Kano Yōsenin,"Landscape with Fisherman, righthand scroll of a set of three",Harvard,https://www.harvardartmuseums.org/collections/object/199782
1680,Hishikawa Moronobu 菱川師宣,Landscape,Harvard,https://www.harvardartmuseums.org/collections/object/199788
1681,Hosokawa Rinkoku,Landscape,Harvard,https://www.harvardartmuseums.org/collections/object/199789
1682,Kano Tsunenobu,"White and Black Pheasants, Chickens, Bamboo and Plum",Harvard,https://www.harvardartmuseums.org/collections/object/199794
1683,Tosa Mitsuoki 土佐光起,Landscape around Ishiyamadera and Lake Biwa (Finispiece to an album containing 54 illustrations and calligraphic excerpts from the Tale of Genji),Harvard,https://www.harvardartmuseums.org/collections/object/199829
1684,Tosa Mitsunobu,"The Tendril Wreath (Tamakazura), Illustration to Chapter 22 of the Tale of Genji (Genji monogatari)",Harvard,https://www.harvardartmuseums.org/collections/object/199836
1685,Tosa Mitsunobu,"Bamboo River (Takekawa), Illustration to Chapter 44 of the Tale of Genji (Genji monogatari)",Harvard,https://www.harvardartmuseums.org/collections/object/199844
1686,Tosa Mitsunobu,"Bracken Shoots (Sawarabi), Illustration to Chapter 48 of the Tale of Genji (Genji monogatari)",Harvard,https://www.harvardartmuseums.org/collections/object/199846
1687,Tosa Mitsunobu,"Beneath the Autumn Leaves (Momiji no Ga), Illustration to Chapter 7 of the Tale of Genji (Genji monogatari)",Harvard,https://www.harvardartmuseums.org/collections/object/199865
1688,Maekawa Gorei,Civil War in Kyoto (Koshi heisen zu) Vol. 2,Harvard,https://www.harvardartmuseums.org/collections/object/199872
1689,"Nonoguchi Ryūho, Asakura Jūken",Illustrated Story of Children (Koyasu monogatari) Vol. 1,Harvard,https://www.harvardartmuseums.org/collections/object/199874
1690,Tosa Mitsunobu,"The Law (Minori), Illustration to Chapter 40 of the Tale of Genji (Genji monogatari)",Harvard,https://www.harvardartmuseums.org/collections/object/200003
1691,Tosa Mitsunobu,"The Maiden of the Bridge (Hashihime), Illustration to Chapter 45 of the Tale of Genji (Genji monogatari)",Harvard,https://www.harvardartmuseums.org/collections/object/200004
1692,Tosa Mitsuoki 土佐光起,Landscape with Murasaki Shikibu writing at Ishiyamadera (Frontispiece to an album containing 54 illustrations and calligraphic excerpts from the Tale of Genji),Harvard,https://www.harvardartmuseums.org/collections/object/200005
1693,Shimauchi Kenzō (aka Shōnan),Catching Insects,Harvard,https://www.harvardartmuseums.org/collections/object/200053
1694,Tosa Mitsunobu,"The Warbler’s First Song (Hatsune), Illustration to Chapter 23 of the Tale of Genji (Genji monogatari)",Harvard,https://www.harvardartmuseums.org/collections/object/200178
1695,Tosa Mitsunobu,"The Pink (Tokonatsu), Illustration to Chapter 26 of the Tale of Genji (Genji monogatari)",Harvard,https://www.harvardartmuseums.org/collections/object/200179
1696,Tosa Mitsunobu,"Thoroughwort Flowers (Fujibakama), Illustration to Chapter 30 of the Tale of Genji (Genji monogatari)",Harvard,https://www.harvardartmuseums.org/collections/object/200182
1697,Tosa Mitsunobu,"New Wisteria Leaves (Fuji no Uraba), Illustration to Chapter 33 of the Tale of Genji (Genji monogatari)",Harvard,https://www.harvardartmuseums.org/collections/object/200200
1698,Tosa Mitsunobu,"A Drifting Boat (Ukifune), Illustration to Chapter 51 of the Tale of Genji (Genji monogatari)",Harvard,https://www.harvardartmuseums.org/collections/object/200234
1699,Cho Chi-un Jo Ji-un,Wagtail on a Bramble,Harvard,https://www.harvardartmuseums.org/collections/object/200559
1700,Isshi Bunshu,Buddhist Patriarch Standing with Chopsticks and Tending a Fire,Harvard,https://www.harvardartmuseums.org/collections/object/200745
1701,Goshun 呉春  (Matsumura Gekkei 松村月渓),Mountain Stream in Heavy Rain,Harvard,https://www.harvardartmuseums.org/collections/object/200746
1702,Liu Kuo Sung (Liu Guosong) 劉國松,Early Spring,Harvard,https://www.harvardartmuseums.org/collections/object/200856
1703,"Sin Saimdang, Yi Am","Morning Glories, Butterflies and Grasshopper",Harvard,https://www.harvardartmuseums.org/collections/object/200902
1704,Yi Sa-ho,Orchid and Brambles on a Small Hillock,Harvard,https://www.harvardartmuseums.org/collections/object/200905
1705,Koshun Hoin,Iconographic Drawing of Two Buddhist Deities and their Sacred Attributes,Harvard,https://www.harvardartmuseums.org/collections/object/201030
1706,Kawasaki Shōko,Autumn (Squirrels),Harvard,https://www.harvardartmuseums.org/collections/object/201052
1707,Zhang Xiong 張熊,Wisteria (One of Twelve Album Leaves),Harvard,https://www.harvardartmuseums.org/collections/object/201086
1708,Zhang Xiong 張熊,Peach Blossoms (One of Twelve Album Leaves),Harvard,https://www.harvardartmuseums.org/collections/object/201141
1709,Yamauchi Yaichirō,Moon and Grass Plumes,Harvard,https://www.harvardartmuseums.org/collections/object/201163
1710,Zhang Xiong 張熊,Narcissus (One of Twelve Album Leaves),Harvard,https://www.harvardartmuseums.org/collections/object/201176
1711,Yi Hŭnghyo Yi Heung-hyo,Early Spring Landscape with Two Figures in a Thatched Pavilion below a Cliff,Harvard,https://www.harvardartmuseums.org/collections/object/201777
1712,Fang Shishu 方士庶,Travelling in the Mountains of Shu (Szechwan),Harvard,https://www.harvardartmuseums.org/collections/object/201850
1713,Yokoi Kinkoku 横井金谷,Landscape with Willows,Harvard,https://www.harvardartmuseums.org/collections/object/201896
1714,Kano Tanyū 狩野探幽,Flowering Peonies and Descending Bird,Harvard,https://www.harvardartmuseums.org/collections/object/201900
1715,Yuan Yao 袁燿,Reading in a Lakeside Studio under Willow Trees;  Leaf 2 from an Album of Seven Paintings.,Harvard,https://www.harvardartmuseums.org/collections/object/201928
1716,Zhang Hong 張宏,Autumn Landscape,Harvard,https://www.harvardartmuseums.org/collections/object/201936
1717,Katsushika Hokusai 葛飾北斎,Ukiyo-e Sketches,Harvard,https://www.harvardartmuseums.org/collections/object/201992
1718,Xiao Yuncong 蕭雲從,Visiting a Friend in a Lakeside Pavilion,Harvard,https://www.harvardartmuseums.org/collections/object/202127
1719,Chŏng Sŏn (also known as Wŏn-paek cha; Kyŏm-chae ho),Landscape with a Scholar Walking on a Riverside Path towards a Pavilion,Harvard,https://www.harvardartmuseums.org/collections/object/202129
1720,Nakabayashi Chikutō 中林竹洞,Summer Mountains Enshrouded by Mist from the Waterfalls,Harvard,https://www.harvardartmuseums.org/collections/object/202199
1721,Tani Bunchō 谷文晁,Seated Scholar in a Misty Landscape,Harvard,https://www.harvardartmuseums.org/collections/object/202207
1722,Leng Mei 冷枚,"Beautiful Woman in Her Boudoir, Traditionally said to be a portrait of Madame Hedong (1618-1664) by Wu Zhuo (active 17th century)",Harvard,https://www.harvardartmuseums.org/collections/object/202370
1723,Kano Tanyū 狩野探幽,Broken-Ink Landscape (Haboku sansui zu),Harvard,https://www.harvardartmuseums.org/collections/object/202440
1724,Soga Shōhaku 曾我蕭白,Branch of Blossoming Plum,Harvard,https://www.harvardartmuseums.org/collections/object/202491
1725,Yosa Buson 与謝蕪村,Boating Under Willow Trees,Harvard,https://www.harvardartmuseums.org/collections/object/202531
1726,Imei Shūkei 維明周奎,Plum in Snow,Harvard,https://www.harvardartmuseums.org/collections/object/202536
1727,Shitao (Zhu Ruoji) 石濤 (朱若極),Landscape,Harvard,https://www.harvardartmuseums.org/collections/object/202578
1728,Suiō,"Daikoku, God of Wealth",Harvard,https://www.harvardartmuseums.org/collections/object/202589
1729,Qiu Wenbo 丘文播,ARHAT CROSSING THE SEA,Harvard,https://www.harvardartmuseums.org/collections/object/202604
1730,Maruyama Ōkyo 円山応挙,Genre Scenes in Kyoto: Spring (Kanpu itteki: haru),Harvard,https://www.harvardartmuseums.org/collections/object/202715
1731,Shen Zhou 沈周,Mountain Lake Landscape,Harvard,https://www.harvardartmuseums.org/collections/object/202752
1732,Yao Shou 姚綬,Bamboo in Rain,Harvard,https://www.harvardartmuseums.org/collections/object/202769
1733,Utagawa Kuniyoshi 歌川国芳,Head of a Courtesan,Harvard,https://www.harvardartmuseums.org/collections/object/202812
1734,Li Rihua 李日華,Lakeside Pavilion in a Bamboo Grove,Harvard,https://www.harvardartmuseums.org/collections/object/202831
1735,Shiokawa Bunrin,Incense Burner,Harvard,https://www.harvardartmuseums.org/collections/object/202847
1736,Kuwayama Tadasuke,Untitled (T112),Harvard,https://www.harvardartmuseums.org/collections/object/202921
1737,Gao Qipei 高其佩,Fisherman in a Storm,Harvard,https://www.harvardartmuseums.org/collections/object/202977
1738,Qi Baishi (Qi Huang) 齊白石 (齊璜),The Buddha,Harvard,https://www.harvardartmuseums.org/collections/object/203004
1739,Munakata Shikō 棟方志功,Landscape,Harvard,https://www.harvardartmuseums.org/collections/object/203007
1740,Kusumi Morikage,Lotus Pond,Harvard,https://www.harvardartmuseums.org/collections/object/203147
1741,Hanabusa Itchō 英一蝶,Bodhidharma (Daruma) Playing a Shamisen,Harvard,https://www.harvardartmuseums.org/collections/object/203348
1742,Hashimoto Gahō,Regent Hojo Tokiyori in Disguise,Harvard,https://www.harvardartmuseums.org/collections/object/203501
1743,Tosa School,"A Man Receives his Lover's Robe as a Farewell Gift (Episode 44) from the ""Tales of Ise"" (Ise monogatari)",Harvard,https://www.harvardartmuseums.org/collections/object/203507
1744,Shibata Zeshin 柴田是真,Miniature Album of Lacquer Paintings,Harvard,https://www.harvardartmuseums.org/collections/object/203652
1745,Dozan,Lion,Harvard,https://www.harvardartmuseums.org/collections/object/203697
1746,Kano Seisenin Osanobu 狩野晴川院養信,Fukurokuju (One of the Seven Gods of Good Fortune),Harvard,https://www.harvardartmuseums.org/collections/object/205451
1747,Kano Tanyū 狩野探幽,Bird on a Branch of a Tree,Harvard,https://www.harvardartmuseums.org/collections/object/205511
1748,Ye Cheng,Journey to Mount Tai,Harvard,https://www.harvardartmuseums.org/collections/object/206580
1749,Wang Fu 王紱,Spray of Bamboo,Harvard,https://www.harvardartmuseums.org/collections/object/209209
1750,Nagasawa Rosetsu 長沢蘆雪,Prancing White Horse,Harvard,https://www.harvardartmuseums.org/collections/object/209286
1751,Laian 賴庵,Catfish,Harvard,https://www.harvardartmuseums.org/collections/object/209290
1752,Xia Gui 夏圭,Misty Landscape with a Fisherman in a Boat,Harvard,https://www.harvardartmuseums.org/collections/object/209352
1753,Maekawa Gorei,Civil War in Kyoto (Koshi heisen zu) Vol. 1,Harvard,https://www.harvardartmuseums.org/collections/object/209641
1754,Wang Yiting,Mouse and Vegetables,Harvard,https://www.harvardartmuseums.org/collections/object/209690
1755,Tang Luming,Lady Seated on a Mat Holding a Buddhist Rosary,Harvard,https://www.harvardartmuseums.org/collections/object/209716
1756,Wang Yiting,Peonies and Rock,Harvard,https://www.harvardartmuseums.org/collections/object/209728
1757,Zhu Sheng 諸昇,Bamboo and Rock in the Moonlight,Harvard,https://www.harvardartmuseums.org/collections/object/209788
1758,Zhao Zuo,Mist and Rain over Mount Hu,Harvard,https://www.harvardartmuseums.org/collections/object/210040
1759,Kano Tanyū 狩野探幽,Landscape of the Four Seasons (Shiki sansui zu),Harvard,https://www.harvardartmuseums.org/collections/object/210180
1760,Ogata Kōrin 尾形光琳,Red and White Flowers in Bloom by a Flowing Stream,Harvard,https://www.harvardartmuseums.org/collections/object/210267
1761,Asaoka Tankyō,Chrysanthemums,Harvard,https://www.harvardartmuseums.org/collections/object/210293
1762,Matsudaira Sadanobu,Study of the Illustrations of the Tales of the Heike (Heike monogatari emaki) Vol. 1,Harvard,https://www.harvardartmuseums.org/collections/object/210391
1763,Zhang Chong,Pure Offering of Four Seasons,Harvard,https://www.harvardartmuseums.org/collections/object/210932
1764,Tachihara Kyōsho 立原杏所,Wagtail on a Rock,Harvard,https://www.harvardartmuseums.org/collections/object/210959
1765,Huang Gongwang 黃公望,Landscape with Two Houses and Towering Trees,Harvard,https://www.harvardartmuseums.org/collections/object/211002
1766,Takahashi Sōhyō,Rich Flavor of the Countryside (Den'ya nōmi),Harvard,https://www.harvardartmuseums.org/collections/object/211004
1767,Goshun 呉春  (Matsumura Gekkei 松村月渓),Rock and Vine with Green Leaves,Harvard,https://www.harvardartmuseums.org/collections/object/211072
1768,Tawaraya Sōtatsu 俵屋宗達,Mount Fuji with Clouds and Birds,Harvard,https://www.harvardartmuseums.org/collections/object/211098
1769,Xi Gang 奚岡,Landscape,Harvard,https://www.harvardartmuseums.org/collections/object/211216
1770,Maruyama Ōkyo 円山応挙,Trout (Ayu) in Water,Harvard,https://www.harvardartmuseums.org/collections/object/211256
1771,Kiyohara Yukinobu,Chrysanthemums and Bamboo,Harvard,https://www.harvardartmuseums.org/collections/object/211523
1772,"Unknown Artist, Kusumi Morikage",Mynah Bird on a Rock,Harvard,https://www.harvardartmuseums.org/collections/object/211585
1773,Kaihō Dōki (Yūsetsu),Eight Views of Lake Biwa (ōmi hakkei emakimono),Harvard,https://www.harvardartmuseums.org/collections/object/211618
1774,Yamamoto Sotei,Eight Views of Lake Biwa (ōmi hakkei),Harvard,https://www.harvardartmuseums.org/collections/object/211651
1775,Fujiwara Tameie,"The Poets Fujiwara no Shigeie and Taira no Sadabumi, from Competition of Poems from Different Periods (Jidai fudō uta-awase)",Harvard,https://www.harvardartmuseums.org/collections/object/211706
1776,Shūgetsu Tōkan,Landscape (Sansui zukan),Harvard,https://www.harvardartmuseums.org/collections/object/211752
1777,"Melvin Robbins, Patricia Albjerg Graham",Patricia Albjerg Graham (born c. 1935),Harvard,https://www.harvardartmuseums.org/collections/object/212430
1778,"George Keith Martin, Archibald T. Davison","Archibald T. ""Doc"" Davison (1883-1961)",Harvard,https://www.harvardartmuseums.org/collections/object/213289
1779,"George Augusta, Daniel C Tosteson",Daniel C. Tosteson (b. 1925),Harvard,https://www.harvardartmuseums.org/collections/object/213410
1780,"Unidentified Artist, Samuel C. Bruce",Samuel C. Bruce,Harvard,https://www.harvardartmuseums.org/collections/object/213413
1781,Joan Miró,"Montroig, Olive Trees",Harvard,https://www.harvardartmuseums.org/collections/object/213823
1782,Romare Bearden,Soul History,Harvard,https://www.harvardartmuseums.org/collections/object/213928
1783,Donald Outerbridge,The Meyer Gate,Harvard,https://www.harvardartmuseums.org/collections/object/215232
1784,Per Kirkeby,Wood-Variation II,Harvard,https://www.harvardartmuseums.org/collections/object/215461
1785,Husayn Muhammad,Birds and Flowers,Harvard,https://www.harvardartmuseums.org/collections/object/215845
1786,Chokha,Composite Elephant with Erotic Imagery,Harvard,https://www.harvardartmuseums.org/collections/object/216014
1787,"Sheikh Taju, Unknown Artist",Trying to Quell a Mad Elephant,Harvard,https://www.harvardartmuseums.org/collections/object/216023
1788,Jai Kisan of Malpura,"Shiva's Half-Body Form (Shiva Ardhanarishvara), from a Ragamala (Garland of Melodies) Series",Harvard,https://www.harvardartmuseums.org/collections/object/216322
1834,Basawan,A Mughal and a Rajput Converse at Dusk,Harvard,https://www.harvardartmuseums.org/collections/object/217186
1835,Günter Umberg,Untitled,Harvard,https://www.harvardartmuseums.org/collections/object/218081
1836,William Valentine Schevill,Virgin and Child with the Magi,Harvard,https://www.harvardartmuseums.org/collections/object/219260
1837,Frits (Johan Fredrik) Thaulow,The Watermill,Harvard,https://www.harvardartmuseums.org/collections/object/219271
1838,"Christian Seybold, Balthasar Denner",Portrait of an Old Woman,Harvard,https://www.harvardartmuseums.org/collections/object/219603
1839,Jacob de Wit,Autumn Represented by Putti,Harvard,https://www.harvardartmuseums.org/collections/object/221189
1840,Dirck Dirckszoon van Santvoort,Portrait of a Young Woman,Harvard,https://www.harvardartmuseums.org/collections/object/221477
1841,Jean-Baptiste-Camille Corot,Cattle at Pasture in a Wooded Valley,Harvard,https://www.harvardartmuseums.org/collections/object/221746
1842,Hans Rudolph (Jimmy) Giebeler,Smoke and Window,Harvard,https://www.harvardartmuseums.org/collections/object/222131
1843,Konrad Klapheck,"Sketch for ""Hero’s Chant""",Harvard,https://www.harvardartmuseums.org/collections/object/222132
1844,Ben Nicholson,Dust Blue,Harvard,https://www.harvardartmuseums.org/collections/object/222150
1845,Georg Muche,"Demonstration: Study for the picture ""Crowd Scene""",Harvard,https://www.harvardartmuseums.org/collections/object/222164
1846,Théo van Rysselberghe,Dahlias in a Vase,Harvard,https://www.harvardartmuseums.org/collections/object/222184
1847,Jean Dubuffet,The Thief,Harvard,https://www.harvardartmuseums.org/collections/object/222186
1848,Pietro Lorenzetti,"Christ on the Cross with the Virgin and Saints Clare, John the Evangelist, and Francis",Harvard,https://www.harvardartmuseums.org/collections/object/222207
1849,William Valentine Schevill,Portrait of Prince Heinrich Hohenzollern,Harvard,https://www.harvardartmuseums.org/collections/object/222292
1850,Friedrich Meckseper,Ruby,Harvard,https://www.harvardartmuseums.org/collections/object/222319
1851,William Valentine Schevill,Susannah and the Elders,Harvard,https://www.harvardartmuseums.org/collections/object/222344
1852,William Valentine Schevill,Self-Portrait,Harvard,https://www.harvardartmuseums.org/collections/object/222346
1853,Martin Bloch,"Southern Light, right panel",Harvard,https://www.harvardartmuseums.org/collections/object/222357
1854,Martin Bloch,"Southern Light, center panel",Harvard,https://www.harvardartmuseums.org/collections/object/222373
1855,Cesar Klein,Still Life,Harvard,https://www.harvardartmuseums.org/collections/object/222399
1856,Lyonel Feininger,Untitled (View of New York),Harvard,https://www.harvardartmuseums.org/collections/object/222625
1857,Franz von Lenbach,Portrait of a Man,Harvard,https://www.harvardartmuseums.org/collections/object/222638
1858,Lyonel Feininger,Untitled (City View),Harvard,https://www.harvardartmuseums.org/collections/object/222645
1859,Heinrich Schaumann,Circus Family,Harvard,https://www.harvardartmuseums.org/collections/object/222704
1860,Wilhelm Leibl,Head of a Man,Harvard,https://www.harvardartmuseums.org/collections/object/222827
1861,Anton Zeller,Nobleman,Harvard,https://www.harvardartmuseums.org/collections/object/222892
1862,Herbert Bayer,Exfoliation,Harvard,https://www.harvardartmuseums.org/collections/object/222951
1863,Franz Skarbina,Corner of an Antique Dealer's Shop,Harvard,https://www.harvardartmuseums.org/collections/object/223032
1864,Abraham Bloemaert,Apollo and Daphne,Harvard,https://www.harvardartmuseums.org/collections/object/223368
1865,Antoine Pesne,Portrait of a General,Harvard,https://www.harvardartmuseums.org/collections/object/223810
1866,"Unidentified Artist, Herri met de Bles",The Arrest of Christ,Harvard,https://www.harvardartmuseums.org/collections/object/225211
