,objectid,artist,title,url,stolen,painting
1853,13640,"Italian, Lombardy",Mater Dolorosa (Mourning Virgin),https://www.gardnermuseum.org/experience/collection/13640#object-details,False,True
1858,13645,Japanese,Gong,https://www.gardnermuseum.org/experience/collection/13645#object-details,False,True
1867,13661,Raymond Duncan,Scarf with Design of Tree Trunks,https://www.gardnermuseum.org/experience/collection/13661#object-details,False,True
1873,13678,Leonardo Bellini,Commission of Doge Cristoforo Moro to Domenico Diedo as Procurator of San Marco [Capitolare di Domenico Diedo],https://www.gardnermuseum.org/experience/collection/13678#object-details,False,True
1874,13679,Giovanni Bembo,Commission of Doge Giovanni Bembo to Francesco Contarini as Procurator de Citra,https://www.gardnermuseum.org/experience/collection/13679#object-details,False,True
1905,13715,"Italian, Rome",Canopy and Dossal with Appliqué Monograph of Francesco Cenci,https://www.gardnermuseum.org/experience/collection/13715#object-details,False,True
1936,13781,Japanese,Kimono with a Badger and Marsh Design,https://www.gardnermuseum.org/experience/collection/13781#object-details,False,True
1938,13784,Indian,Coverlet with Design of Trees and Flowering Plants,https://www.gardnermuseum.org/experience/collection/13784#object-details,False,True
1966,13827,Japanese,Carved Panel,https://www.gardnermuseum.org/experience/collection/13827#object-details,False,True
1975,13852,Chinese,Bed Panel,https://www.gardnermuseum.org/experience/collection/13852#object-details,False,True
1980,13880,Unknown,Cane Rack with Mirror,https://www.gardnermuseum.org/experience/collection/13880#object-details,False,True
1983,13904,Dennis Miller Bunker,Isabella Stewart Gardner,https://www.gardnermuseum.org/experience/collection/13904#object-details,False,True
1986,13907,Ralph Wormeley Curtis,Henley: The Regatta,https://www.gardnermuseum.org/experience/collection/13907#object-details,False,True
1987,13908,Ralph Wormeley Curtis,Venice: San Francesco del Deserto,https://www.gardnermuseum.org/experience/collection/13908#object-details,False,True
1991,13913,Copy after                              Baltasar de Echave Orio,Doña Inés de Velasco,https://www.gardnermuseum.org/experience/collection/13913#object-details,False,True
1993,13915,Joseph Lindon Smith,Entrance Arcade of the Palazzo Barbaro,https://www.gardnermuseum.org/experience/collection/13915#object-details,False,True
1997,13970,John Singer Sargent,Mrs. Gardner,https://www.gardnermuseum.org/experience/collection/13970#object-details,False,True
2023,13997,James McNeill Whistler,Street at Saverne,https://www.gardnermuseum.org/experience/collection/13997#object-details,False,True
2025,13999,James McNeill Whistler,Rotherhithe,https://www.gardnermuseum.org/experience/collection/13999#object-details,False,True
2030,14004,James McNeill Whistler,The Little Pool,https://www.gardnermuseum.org/experience/collection/14004#object-details,False,True
2032,14006,James McNeill Whistler,The Lime-Burner,https://www.gardnermuseum.org/experience/collection/14006#object-details,False,True
2037,14011,James McNeill Whistler,Black Lion Wharf,https://www.gardnermuseum.org/experience/collection/14011#object-details,False,True
2074,14054,Anders Zorn,The Large Brewery,https://www.gardnermuseum.org/experience/collection/14054#object-details,False,True
2079,14059,Anders Zorn,Madonna,https://www.gardnermuseum.org/experience/collection/14059#object-details,False,True
2096,14076,Anders Zorn,The Small Brewery,https://www.gardnermuseum.org/experience/collection/14076#object-details,False,True
2105,14085,Anders Zorn,Mrs. Potter Palmer,https://www.gardnermuseum.org/experience/collection/14085#object-details,False,True
2124,14105,Anders Zorn,Augustus Saint-Gaudens I,https://www.gardnermuseum.org/experience/collection/14105#object-details,False,True
2125,14106,Anders Zorn,Self-Portrait with Model II and Mrs. Cleveland I,https://www.gardnermuseum.org/experience/collection/14106#object-details,False,True
2136,14117,"Italian, Venice",Sofa (Sofà),https://www.gardnermuseum.org/experience/collection/14117#object-details,False,True
2144,14140,English,Pole Screen,https://www.gardnermuseum.org/experience/collection/14140#object-details,False,True
2147,14145,"Italian, Venice",Clock,https://www.gardnermuseum.org/experience/collection/14145#object-details,False,True
2148,14149,Johann Joachim Kändler,Woodpecker Figurine,https://www.gardnermuseum.org/experience/collection/14149#object-details,False,True
2149,14150,Johann Joachim Kändler,Seagull Figurine,https://www.gardnermuseum.org/experience/collection/14150#object-details,False,True
2150,14151,Johann Joachim Kändler,Parrot Figurine,https://www.gardnermuseum.org/experience/collection/14151#object-details,False,True
2151,14152,"German, Berlin",Bluejay Figurine,https://www.gardnermuseum.org/experience/collection/14152#object-details,False,True
2152,14154,Italian,Fragment of a Frame,https://www.gardnermuseum.org/experience/collection/14154#object-details,False,True
2156,14158,"Italian, Northern Italy",Cupboard with Painted Panel (Mobile ad uno sportello): Thetis and Vulcan,https://www.gardnermuseum.org/experience/collection/14158#object-details,False,True
2157,14159,"Italian, Northern Italy",Cupboard with Painted Panel (Mobile ad uno sportello): Mercury and Diana,https://www.gardnermuseum.org/experience/collection/14159#object-details,False,True
2158,14161,German,Chandelier,https://www.gardnermuseum.org/experience/collection/14161#object-details,False,True
2159,14165,"German, Dresden",Pair of Sconces,https://www.gardnermuseum.org/experience/collection/14165#object-details,False,True
2160,14167,British,Writing Table,https://www.gardnermuseum.org/experience/collection/14167#object-details,False,True
2187,14210,Japanese,Incense Box,https://www.gardnermuseum.org/experience/collection/14210#object-details,False,True
2191,14214,French,Snuff Box,https://www.gardnermuseum.org/experience/collection/14214#object-details,False,True
2202,14226,American,Reliquary Pendant with Relics,https://www.gardnermuseum.org/experience/collection/14226#object-details,False,True
2203,14228,"Greek, Athens",Drachma,https://www.gardnermuseum.org/experience/collection/14228#object-details,False,True
2204,14229,Japanese,Ichibuban,https://www.gardnermuseum.org/experience/collection/14229#object-details,False,True
2205,14230,Byzantine,Coin,https://www.gardnermuseum.org/experience/collection/14230#object-details,False,True
2214,14241,Russian,Hummingbird Figurine,https://www.gardnermuseum.org/experience/collection/14241#object-details,False,True
2221,14249,"German, Dresden",Perfume Bottle,https://www.gardnermuseum.org/experience/collection/14249#object-details,False,True
2226,14255,English,Perfume Bottle,https://www.gardnermuseum.org/experience/collection/14255#object-details,False,True
2227,14256,Japanese,Man-en ó-ban (ten ryo coin),https://www.gardnermuseum.org/experience/collection/14256#object-details,False,True
2233,14262,Sotetsu,Tea Caddy: Autumn Grasses,https://www.gardnermuseum.org/experience/collection/14262#object-details,False,True
2246,14281,Josiah Wedgwood & Sons,Set of Casters with Tray,https://www.gardnermuseum.org/experience/collection/14281#object-details,False,True
2251,14290,French,Dish,https://www.gardnermuseum.org/experience/collection/14290#object-details,False,True
2253,14294,German,Figurine: Girl on Bull,https://www.gardnermuseum.org/experience/collection/14294#object-details,False,True
2265,14313,Pierre de Chaignon la Rose,Escutcheon,https://www.gardnermuseum.org/experience/collection/14313#object-details,False,True
2270,14321,"German, Nuremberg",Plate: Adam and Eve,https://www.gardnermuseum.org/experience/collection/14321#object-details,False,True
2273,14327,"German, Nuremburg",Plate: Adam and Eve,https://www.gardnermuseum.org/experience/collection/14327#object-details,False,True
2278,14336,"Italian, Venice",Box,https://www.gardnermuseum.org/experience/collection/14336#object-details,False,True
2283,14342,"German, Nuremberg",Plate: The Annunciation,https://www.gardnermuseum.org/experience/collection/14342#object-details,False,True
2299,14373,"Japanese, Kyoto",Bowl,https://www.gardnermuseum.org/experience/collection/14373#object-details,False,True
2307,14403,Italian,Vitrine on a Stand (Credenza con alzata a vetrina),https://www.gardnermuseum.org/experience/collection/14403#object-details,False,True
2328,14428,Egyptian,Ushabti,https://www.gardnermuseum.org/experience/collection/14428#object-details,False,True
2364,14488,"French, Arles",Bread Cage (Panetière),https://www.gardnermuseum.org/experience/collection/14488#object-details,False,True
2368,14499,"Italian, Orvieto",Ceiling,https://www.gardnermuseum.org/experience/collection/14499#object-details,False,True
2369,14514,"Italian, Rome",Chair (Sedia) Painted with Figures,https://www.gardnermuseum.org/experience/collection/14514#object-details,False,True
2370,14515,"Italian, Rome",Chair (Sedia) Painted with Figures,https://www.gardnermuseum.org/experience/collection/14515#object-details,False,True
2386,14562,Tachibana Gyokuzan,Saké Cup: Nihon-bashi and Mt. Fuji,https://www.gardnermuseum.org/experience/collection/14562#object-details,False,True
2387,14563,Japanese,Saké Cup: Torii of the Memguri Shrine and Mt. Fuji,https://www.gardnermuseum.org/experience/collection/14563#object-details,False,True
2388,14564,Japanese,Saké Cup: Nihon-bashi and Mt. Fuji,https://www.gardnermuseum.org/experience/collection/14564#object-details,False,True
2389,14565,Japanese,Saké Cup: Shinobazu Pond and Mt. Fuji,https://www.gardnermuseum.org/experience/collection/14565#object-details,False,True
2408,14589,"Italian, Venice",Lyre-back Side Chair (Sedia con schienale con cartella a lira),https://www.gardnermuseum.org/experience/collection/14589#object-details,False,True
2411,14610,Unknown,Snuff Box,https://www.gardnermuseum.org/experience/collection/14610#object-details,False,True
2419,14620,Unknown,Miniature Case,https://www.gardnermuseum.org/experience/collection/14620#object-details,False,True
2426,14629,Japanese,Pair of Saucers,https://www.gardnermuseum.org/experience/collection/14629#object-details,False,True
2445,14697,Italian,Column,https://www.gardnermuseum.org/experience/collection/14697#object-details,False,True
2455,14715,"Chinese, Canton province",Punch Bowl with Stand,https://www.gardnermuseum.org/experience/collection/14715#object-details,False,True
2458,14728,Italian,Two Stools (Sgabelli),https://www.gardnermuseum.org/experience/collection/14728#object-details,False,True
2465,14764,Kano Tsunenobu,Scenes from the Tale of Genji,https://www.gardnermuseum.org/experience/collection/14764#object-details,False,True
2470,14798,American,Pair of Sconces,https://www.gardnermuseum.org/experience/collection/14798#object-details,False,True
2498,14840,Italian,Box,https://www.gardnermuseum.org/experience/collection/14840#object-details,False,True
2502,14844,Johannes Nider,Sermones de tempore et de sanctis cum quadragesimali,https://www.gardnermuseum.org/experience/collection/14844#object-details,False,True
2516,14861,Chinese,Four Crossbeams,https://www.gardnermuseum.org/experience/collection/14861#object-details,False,True
2519,14864,East Asian,Pair of Architectural Ornaments,https://www.gardnermuseum.org/experience/collection/14864#object-details,False,True
2549,15126,"Italian, Venice",Pair of Candlesticks,https://www.gardnermuseum.org/experience/collection/15126#object-details,False,True
2552,15137,Max Blondat,Medal: Le Vêtement du Prisonnier de Guerre,https://www.gardnermuseum.org/experience/collection/15137#object-details,False,True
2554,15141,Alexandre-Louis-Marie Charpentier,Medal: La Peinture,https://www.gardnermuseum.org/experience/collection/15141#object-details,False,True
2563,15206,"Italian, Florence",Set of Eight Leather Panels,https://www.gardnermuseum.org/experience/collection/15206#object-details,False,True
2577,15228,Joseph Lindon Smith,Design for Isabella Stewart Gardner's Bookplate,https://www.gardnermuseum.org/experience/collection/15228#object-details,False,True
2583,15244,American,Deck of Cards,https://www.gardnermuseum.org/experience/collection/15244#object-details,False,True
2606,15289,Chinese,Fish,https://www.gardnermuseum.org/experience/collection/15289#object-details,False,True
2607,15292,"Italian, Venice",Desk with Two Side Cabinets (Scrivania con due mobili da appoggio),https://www.gardnermuseum.org/experience/collection/15292#object-details,False,True
2627,15361,French,Set of Two Armchairs and Four Side Chairs,https://www.gardnermuseum.org/experience/collection/15361#object-details,False,True
2633,15368,Italian,Set of Four Columns with Corinthian Capitals,https://www.gardnermuseum.org/experience/collection/15368#object-details,False,True
2635,15371,"Italian, Central Italy",Two Torcheres (Torciere),https://www.gardnermuseum.org/experience/collection/15371#object-details,False,True
2636,15372,"Italian, Naples",Two Side Tables (Tavoli da muro),https://www.gardnermuseum.org/experience/collection/15372#object-details,False,True
2638,15374,Japanese,Box with Five Tiers,https://www.gardnermuseum.org/experience/collection/15374#object-details,False,True
2639,15377,Japanese,Pedestal in the Form of a Lotus,https://www.gardnermuseum.org/experience/collection/15377#object-details,False,True
2654,15393,"Italian, Central Italy",Pair of Armchairs (Poltrone),https://www.gardnermuseum.org/experience/collection/15393#object-details,False,True
2656,15408,Chinese,Set of Four Plates,https://www.gardnermuseum.org/experience/collection/15408#object-details,False,True
2657,15409,Sèvres Porcelain Manufactory,Set of Eighteen Plates,https://www.gardnermuseum.org/experience/collection/15409#object-details,False,True
2658,15410,Königliche Porzellan-Manufaktur,Cup and Saucer,https://www.gardnermuseum.org/experience/collection/15410#object-details,False,True
2659,11023,Chinese,Box,https://www.gardnermuseum.org/experience/collection/11023#object-details,False,True
2660,15412,Chinese,Snuff Bottle,https://www.gardnermuseum.org/experience/collection/15412#object-details,False,True
2675,15429,Chamberlain & Co.,Set of Worcester Armorial China,https://www.gardnermuseum.org/experience/collection/15429#object-details,False,True
2679,15435,Japanese,Spring: Pine Trees,https://www.gardnermuseum.org/experience/collection/15435#object-details,False,True
2680,15436,Japanese,Autumn,https://www.gardnermuseum.org/experience/collection/15436#object-details,False,True
2684,15441,Spanish,Folding Fan: Outdoor Cafe,https://www.gardnermuseum.org/experience/collection/15441#object-details,False,True
2685,15442,Spanish,Folding Fan: Spanish Bullfighter,https://www.gardnermuseum.org/experience/collection/15442#object-details,False,True
2686,15443,Fauçon,Trick Folding Fan,https://www.gardnermuseum.org/experience/collection/15443#object-details,False,True
2690,15450,Japanese,Folding Fan: Tale of Genji,https://www.gardnermuseum.org/experience/collection/15450#object-details,False,True
2691,15452,Chinese,Folding Fan: Peonies and Butterflies,https://www.gardnermuseum.org/experience/collection/15452#object-details,False,True
2692,15453,Japanese,Chukei Fan,https://www.gardnermuseum.org/experience/collection/15453#object-details,False,True
2693,15455,Japanese,Folding Fan: Tale of Genji,https://www.gardnermuseum.org/experience/collection/15455#object-details,False,True
2697,15459,Japanese,Folding Fan: Orchids and Grasshopper,https://www.gardnermuseum.org/experience/collection/15459#object-details,False,True
2698,15461,Nakajima Kaho,Folding Fan: Balloon Flowers and Carnations with Butterflies,https://www.gardnermuseum.org/experience/collection/15461#object-details,False,True
2699,15462,Japanese,Brisé Fan,https://www.gardnermuseum.org/experience/collection/15462#object-details,False,True
2700,15465,Japanese,Lady's Court Fan (Hi Ogi),https://www.gardnermuseum.org/experience/collection/15465#object-details,False,True
2704,15470,Jokyo Teiami,Folding Fan for Tosenkyo,https://www.gardnermuseum.org/experience/collection/15470#object-details,False,True
2705,15472,Japanese,Folding Fan: White Heron,https://www.gardnermuseum.org/experience/collection/15472#object-details,False,True
2706,15473,Japanese,Folding Fan: Young Pine Trees,https://www.gardnermuseum.org/experience/collection/15473#object-details,False,True
2707,15474,Japanese,Folding Fan: Pine Trees and Roses,https://www.gardnermuseum.org/experience/collection/15474#object-details,False,True
2709,15476,Japanese,Folding Fan: Mists,https://www.gardnermuseum.org/experience/collection/15476#object-details,False,True
2719,15572,Chinese,Set of Five Plates: Hsi Wang-mu and Her Maid,https://www.gardnermuseum.org/experience/collection/15572#object-details,False,True
2720,15573,"German, Dresden",Pair of Candlesticks,https://www.gardnermuseum.org/experience/collection/15573#object-details,False,True
2721,15575,Vincent Taillandier,Cup and Saucer (Gobelet Bouret),https://www.gardnermuseum.org/experience/collection/15575#object-details,False,True
2726,15580,"Italian, Venice",Pair of Armchairs (Poltrone a pozzetto),https://www.gardnermuseum.org/experience/collection/15580#object-details,False,True
2728,15582,"Italian, Venice",Pair of Nightstands (Comodini),https://www.gardnermuseum.org/experience/collection/15582#object-details,False,True
2729,15583,Attributed to                              François-Philippe-Abel Schilt,Pair of Covered Vases,https://www.gardnermuseum.org/experience/collection/15583#object-details,False,True
2730,15584,Wallendorfer Porzellan,Pair of Sconces,https://www.gardnermuseum.org/experience/collection/15584#object-details,False,True
2731,15587,Meissen Porcelain Manufactory,Pair of Candlesticks,https://www.gardnermuseum.org/experience/collection/15587#object-details,False,True
2739,12995,"Italian, Venice",Armchair (Poltrona a pozzetto),https://www.gardnermuseum.org/experience/collection/12995#object-details,False,True
2745,15612,Unknown,Stamp Box,https://www.gardnermuseum.org/experience/collection/15612#object-details,False,True
2748,15625,Meissen Porcelain Manufactory,Pair of Brackets,https://www.gardnermuseum.org/experience/collection/15625#object-details,False,True
2774,15658,Unknown,Screen,https://www.gardnermuseum.org/experience/collection/15658#object-details,False,True
2795,15699,Japanese,Three-Tiered Lunch Box (Bento-bako),https://www.gardnermuseum.org/experience/collection/15699#object-details,False,True
2807,15745,Egyptian,Canopic Jar with Cover,https://www.gardnermuseum.org/experience/collection/15745#object-details,False,True
2811,15800,European,Portrait Miniature with Mica Overlays,https://www.gardnermuseum.org/experience/collection/15800#object-details,False,True
2820,15821,Japanese,Oval Box,https://www.gardnermuseum.org/experience/collection/15821#object-details,False,True
2827,14281,Josiah Wedgwood & Sons,Set of Casters with Tray,https://www.gardnermuseum.org/experience/collection/14281#object-details,False,True
2828,14281,Josiah Wedgwood & Sons,Set of Casters with Tray,https://www.gardnermuseum.org/experience/collection/14281#object-details,False,True
2829,14281,Josiah Wedgwood & Sons,Set of Casters with Tray,https://www.gardnermuseum.org/experience/collection/14281#object-details,False,True
2830,14281,Josiah Wedgwood & Sons,Set of Casters with Tray,https://www.gardnermuseum.org/experience/collection/14281#object-details,False,True
2831,15838,"Italian, Northern Italy",Set of Twelve Armchairs (Poltrone),https://www.gardnermuseum.org/experience/collection/15838#object-details,False,True
